Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.0.0;939543120,7
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços em Geral;siconfi-cor_RO1.1.2.2.01.0.0;99911185,29
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.1.2.2.50.0.0 - Taxas Judiciais;siconfi-cor_RO1.1.2.2.50.0.0;473152141,39
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.1.2.2.51.0.0 - Taxas Extrajudiciais;siconfi-cor_RO1.1.2.2.51.0.0;366479794,02
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.0.0.00.0.0 - Contribuições;siconfi-cor_RO1.2.0.0.00.0.0;3912697546,57
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.0.00.0.0 - Contribuições Sociais;siconfi-cor_RO1.2.1.0.00.0.0;3912697546,57
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.5.00.0.0 - Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social;siconfi-cor_RO1.2.1.5.00.0.0;2412949905,58
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.5.01.0.0 - Contribuição do Servidor Civil;siconfi-cor_RO1.2.1.5.01.0.0;1796055856,63
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.5.01.1.0 - Contribuição do Servidor Civil Ativo;siconfi-cor_RO1.2.1.5.01.1.0;1272085168,04
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.5.01.2.0 - Contribuição do Servidor Civil Inativo;siconfi-cor_RO1.2.1.5.01.2.0;469239386,07
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.5.01.3.0 -Contribuição do Servidor Civil - Pensionistas;siconfi-cor_RO1.2.1.5.01.3.0;54731302,52
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.5.52.0.0 - Contribuição do Militar para o Sistema de Proteção Social dos Militares;siconfi-cor_RO1.2.1.5.52.0.0;616894048,95
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.5.52.1.0 - Contribuição do Militar Ativo;siconfi-cor_RO1.2.1.5.52.1.0;295521075,89
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.5.52.2.0 - Contribuição do Militar Inativo;siconfi-cor_RO1.2.1.5.52.2.0;270219020,74
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.5.52.3.0 - Contribuição dos Pensionistas Militares;siconfi-cor_RO1.2.1.5.52.3.0;51153952,32
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.6.00.0.0 - Contribuição para Fundos de Assistência Médico-Hospitalar e Social  ;siconfi-cor_RO1.2.1.6.00.0.0;1499747640,99
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.6.01.0.0 - Contribuição para Fundos de Assistência Médica - Policiais Militares;siconfi-cor_RO1.2.1.6.01.0.0;355806459,86
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.6.01.1.0 - Contribuição para Fundos de Assistência Médica - Policiais Militares;siconfi-cor_RO1.2.1.6.01.1.0;355806459,86
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.6.02.0.0 - Contribuição para Fundos de Assistência Médica - Bombeiros Militares;siconfi-cor_RO1.2.1.6.02.0.0;14500900,01
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.6.02.1.0 - Contribuição para Fundos de Assistência Médica - Bombeiros Militares;siconfi-cor_RO1.2.1.6.02.1.0;14500900,01
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.6.03.0.0 - Contribuição para Fundos de Assistência Médica - Servidores Civis;siconfi-cor_RO1.2.1.6.03.0.0;1103147853,17
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.6.03.1.0 - Contribuição para Fundos de Assistência Médica - Servidores Civis;siconfi-cor_RO1.2.1.6.03.1.0;1103147853,17
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.6.99.0.0 - Contribuição para Fundos de Assistência Médica - Outros Beneficiários;siconfi-cor_RO1.2.1.6.99.0.0;26292427,95
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.2.1.6.99.1.0 - Contribuição para Fundos de Assistência Médica - Outros Beneficiários;siconfi-cor_RO1.2.1.6.99.1.0;26292427,95
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.0.0.00.0.0 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.0.0;2046796336,36
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado;siconfi-cor_RO1.3.1.0.00.0.0;107556285,46
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.1.1.00.0.0 - Exploração do Patrimônio Imobiliário do Estado;siconfi-cor_RO1.3.1.1.00.0.0;107556285,46
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.1.1.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação;siconfi-cor_RO1.3.1.1.01.0.0;86977942,12
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.1.1.01.1.0 - Aluguéis e Arrendamentos;siconfi-cor_RO1.3.1.1.01.1.0;86977942,12
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.1.1.02.0.0 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos;siconfi-cor_RO1.3.1.1.02.0.0;20578343,34
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.2.0.00.0.0 - Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.0.0;1614560827,23
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.2.1.00.0.0 - Juros e Correções Monetárias;siconfi-cor_RO1.3.2.1.00.0.0;1519927853,91
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.2.1.01.0.0 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.1.01.0.0;1501895303,15
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.2.1.04.0.0 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;siconfi-cor_RO1.3.2.1.04.0.0;18032550,76
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.2.2.00.0.0 - Dividendos;siconfi-cor_RO1.3.2.2.00.0.0;94632973,32
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.4.0.00.0.0 - Exploração de Recursos Naturais;siconfi-cor_RO1.3.4.0.00.0.0;6578129,9
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.4.5.00.0.0 - Exploração de Recursos Hídricos;siconfi-cor_RO1.3.4.5.00.0.0;6578129,9
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.4.5.01.0.0 - Outorga de Direitos de Uso de Recursos Hídricos;siconfi-cor_RO1.3.4.5.01.0.0;6578129,9
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.6.0.00.0.0 - Cessão de Direitos;siconfi-cor_RO1.3.6.0.00.0.0;318097086,27
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.6.1.00.0.0 - Cessão de Direitos;siconfi-cor_RO1.3.6.1.00.0.0;318097086,27
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.6.1.01.0.0 - Cessão do Direito de Operacionalização de Pagamentos;siconfi-cor_RO1.3.6.1.01.0.0;318097086,27
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.6.1.01.1.0 - Cessão do Direito de Operacionalização de Pagamentos - Poderes Executivo e Legislativo;siconfi-cor_RO1.3.6.1.01.1.0;318097086,27
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.3.9.0.00.0.0 - Demais Receitas Patrimoniais;siconfi-cor_RO1.3.9.0.00.0.0;4007,5
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.4.0.0.00.0.0 - Receita Agropecuária;siconfi-cor_RO1.4.0.0.00.0.0;54269,77
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.6.0.0.00.0.0 - Receita de Serviços;siconfi-cor_RO1.6.0.0.00.0.0;228955113,09
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais;siconfi-cor_RO1.6.1.0.00.0.0;179792593,88
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.6.1.1.00.0.0 - Serviços Administrativos e Comerciais Gerais;siconfi-cor_RO1.6.1.1.00.0.0;179792593,88
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.6.1.1.01.0.0 - Serviços Administrativos e Comerciais Gerais Prestados por Entidades e Órgãos Públicos em Geral;siconfi-cor_RO1.6.1.1.01.0.0;65112547,85
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.6.1.1.02.0.0 - Inscrição em Concursos e Processos Seletivos;siconfi-cor_RO1.6.1.1.02.0.0;17552094,95
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.6.1.1.03.0.0 - Serviços de Registro, Certificação e Fiscalização;siconfi-cor_RO1.6.1.1.03.0.0;96814410,64
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.6.1.1.04.0.0 - Serviços de Informação e Tecnologia;siconfi-cor_RO1.6.1.1.04.0.0;313540,44
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.6.3.0.00.0.0 - Serviços e Atividades Referentes à Saúde;siconfi-cor_RO1.6.3.0.00.0.0;600640,69
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.6.3.1.00.0.0 - Serviços de Atendimento à Saúde;siconfi-cor_RO1.6.3.1.00.0.0;600640,69
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.6.3.1.99.0.0 - Outros Serviços de Atendimento à Saúde;siconfi-cor_RO1.6.3.1.99.0.0;600640,69
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.6.4.0.00.0.0 - Serviços e Atividades Financeiras;siconfi-cor_RO1.6.4.0.00.0.0;36989452,2
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.6.4.1.00.0.0 - Serviços e Atividades Financeiras;siconfi-cor_RO1.6.4.1.00.0.0;36989452,2
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.6.4.1.01.0.0 - Retorno de Operações, Juros e Encargos Financeiros;siconfi-cor_RO1.6.4.1.01.0.0;36989452,2
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.6.9.0.00.0.0 - Outros Serviços;siconfi-cor_RO1.6.9.0.00.0.0;11572426,32
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.0.0.00.0.0 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.0.0;27602437376,23
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.0.00.0.0 - Transferências da União e de suas Entidades;siconfi-cor_RO1.7.1.0.00.0.0;23770267236,24
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.1.00.0.0 - Transferências Decorrentes de Participação na Receita da União;siconfi-cor_RO1.7.1.1.00.0.0;15066399215,87
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.1.50.0.0 - Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal - FPE;siconfi-cor_RO1.7.1.1.50.0.0;14813709966,57
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.1.53.0.0 - Cota-Parte do Imposto Sobre Produtos Industrializados ¿ Estados Exportadores de Produtos Industrializados;siconfi-cor_RO1.7.1.1.53.0.0;243950438,22
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.1.54.0.0 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico;siconfi-cor_RO1.7.1.1.54.0.0;8706443,55
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.1.55.0.0 - Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários ¿ Comercialização do Ouro;siconfi-cor_RO1.7.1.1.55.0.0;32367,53
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.2.00.0.0 -Transferências das Compensações Financeiras pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.1.2.00.0.0;294647867,78
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.2.50.0.0 - Cota-parte da Compensação Financeira pela Exploração de Recursos Hídricos;siconfi-cor_RO1.7.1.2.50.0.0;23363322,3
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.2.51.0.0 -Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM;siconfi-cor_RO1.7.1.2.51.0.0;26229136,98
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.2.52.0.0 - Cota-parte da Compensação Financeira pela Produção de Petróleo;siconfi-cor_RO1.7.1.2.52.0.0;245055408,5
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.2.52.1.0 - Cota-parte da Compensação Financeira pela Produção de Petróleo ¿ Lei nº 7.990/89;siconfi-cor_RO1.7.1.2.52.1.0;167059905,09
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.2.52.4.0 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP;siconfi-cor_RO1.7.1.2.52.4.0;77995503,41
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.3.00.0.0 -Transferências de Recursos do Sistema Único de Saúde ¿ SUS ;siconfi-cor_RO1.7.1.3.00.0.0;2516533742,95
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.3.50.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS ¿ Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde;siconfi-cor_RO1.7.1.3.50.0.0;2516533742,95
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.3.50.1.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Primária;siconfi-cor_RO1.7.1.3.50.1.0;2368400,46
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.3.50.2.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Especializada;siconfi-cor_RO1.7.1.3.50.2.0;2200049192,97
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.3.50.3.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Vigilância em Saúde;siconfi-cor_RO1.7.1.3.50.3.0;42564308,37
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.3.50.4.0 -Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Assistência Farmacêutica;siconfi-cor_RO1.7.1.3.50.4.0;17450420,58
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.3.50.5.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Gestão do SUS;siconfi-cor_RO1.7.1.3.50.5.0;254101420,57
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.4.00.0.0 -Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE¿ ;siconfi-cor_RO1.7.1.4.00.0.0;203226852,05
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.4.50.0.0 - Transferências do Salário-Educação;siconfi-cor_RO1.7.1.4.50.0.0;112118550,65
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.4.51.0.0 - Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola ¿ PDDE;siconfi-cor_RO1.7.1.4.51.0.0;2240,00
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.4.52.0.0 - Transferências referentes ao Programa Nacional de Alimentação Escolar ¿ PNAE;siconfi-cor_RO1.7.1.4.52.0.0;88221061,4
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.4.99.0.0 - Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE;siconfi-cor_RO1.7.1.4.99.0.0;2885000,00
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.5.00.0.0 - Transferências de Recursos de Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB ;siconfi-cor_RO1.7.1.5.00.0.0;1221921312,3
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.6.00.0.0 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS;siconfi-cor_RO1.7.1.6.00.0.0;2665222,36
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.7.00.0.0 - Transferências de Convênios da União e de Suas Entidades;siconfi-cor_RO1.7.1.7.00.0.0;24134644,41
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.7.50.0.0 - Transferências de Convênios da União para o Sistema Único de Saúde ¿ SUS;siconfi-cor_RO1.7.1.7.50.0.0;192618,00
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.7.51.0.0 - Transferências de Convênios da União Destinadas a Programas de Educação;siconfi-cor_RO1.7.1.7.51.0.0;1569714,77
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.7.99.0.0 - Outras Transferências de Convênios da União e de Suas Entidades;siconfi-cor_RO1.7.1.7.99.0.0;22372311,64
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.9.00.0.0 - Outras Transferências de Recursos da União e de suas Entidades;siconfi-cor_RO1.7.1.9.00.0.0;4440738378,52
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.9.53.0.0 - Transferências de Recursos do Fundo Penitenciário Nacional - FUNPEN;siconfi-cor_RO1.7.1.9.53.0.0;1519848,36
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.9.54.0.0 -Transferências de Recursos do Fundo Nacional de Segurança Pública - FNSP;siconfi-cor_RO1.7.1.9.54.0.0;26087806,63
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.9.56.0.0 - Transferências Decorrentes de Decisão Judicial (precatórios) Relativas ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério ¿ FUNDEF;siconfi-cor_RO1.7.1.9.56.0.0;3135960975,61
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.9.57.0.0 - Transferência Especial da União;siconfi-cor_RO1.7.1.9.57.0.0;23432676,00
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.9.58.0.0 - Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020;siconfi-cor_RO1.7.1.9.58.0.0;121002319,56
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.9.62.0.0 - Transferência da Compensação Financeira das Perdas com Arrecadação de ICMS- Art. 3º, §4º, LC 194/2022;siconfi-cor_RO1.7.1.9.62.0.0;800030000,00
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.1.9.99.0.0 - Outras Transferências de Recursos da União e de suas Entidades;siconfi-cor_RO1.7.1.9.99.0.0;332704752,36
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.3.0.00.0.0 - Transferências dos Municípios e de suas Entidades;siconfi-cor_RO1.7.3.0.00.0.0;220000,00
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.3.2.00.0.0 - Transferências de Convênios dos Municípios e de Suas Entidades;siconfi-cor_RO1.7.3.2.00.0.0;220000,00
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.3.2.51.0.0 - Transferências de Convênios dos Municípios destinadas a Programas de Educação;siconfi-cor_RO1.7.3.2.51.0.0;145000,00
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.3.2.99.0.0 - Outras Transferências de Convênios dos Municípios e de Suas Entidades;siconfi-cor_RO1.7.3.2.99.0.0;75000,00
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.4.0.00.0.0 - Transferências de Instituições Privadas;siconfi-cor_RO1.7.4.0.00.0.0;17374166,79
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.4.1.00.0.0 - Transferências de Instituições Privadas;siconfi-cor_RO1.7.4.1.00.0.0;17374166,79
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.4.1.99.0.0 - Outras Transferências de Instituições Privadas;siconfi-cor_RO1.7.4.1.99.0.0;17374166,79
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas;siconfi-cor_RO1.7.5.0.00.0.0;3813567266,32
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.5.1.00.0.0 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;siconfi-cor_RO1.7.5.1.00.0.0;3813567266,32
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.6.0.00.0.0 - Transferências do Exterior;siconfi-cor_RO1.7.6.0.00.0.0;602126,48
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.6.1.00.0.0 - Transferências do Exterior;siconfi-cor_RO1.7.6.1.00.0.0;602126,48
Governo do Estado da Bahia;29;BA;14985284;Receitas Brutas Realizadas;1.7.6.1.51.0.0 - Transferências de Convênios do Exterior - Programas de Educação;siconfi-cor_RO1.7.6.1.51.0.0;54475,00
