Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.1.90.94.00 - Indenizações e Restituições Trabalhistas;siconfi-cor_DO3.1.90.94.00.00;8232343,46
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.1.90.96.00 - Ressarcimento de Despesas de Pessoal Requisitado;siconfi-cor_DO3.1.90.96.00.00;1165230,99
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social;siconfi-cor_DI3.1.91.00.00.00;53993442,14
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.1.91.13.00 - Contribuições Patronais;siconfi-cor_DI3.1.91.13.00.00;53988839,27
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária;siconfi-cor_DI3.1.91.13.99.00;53988839,27
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.1.91.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DI3.1.91.92.00.00;4602,87
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.2.00.00.00 - Juros e Encargos da Dívida;siconfi-cor_DO3.2.00.00.00.00;6450139,08
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.2.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.2.90.00.00.00;6450139,08
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.2.90.21.00 - Juros sobre a Dívida por Contrato;siconfi-cor_DO3.2.90.21.00.00;5278668,14
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.2.90.22.00 - Outros Encargos sobre a Dívida por Contrato;siconfi-cor_DO3.2.90.22.00.00;1171470,94
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.00.00.00 - Outras Despesas Correntes;siconfi-cor_DO3.3.00.00.00.00;417643136,39
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.20.00.00 - Transferências à União;siconfi-cor_DO3.3.20.00.00.00;685632,61
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.30.00.00 - Transferências a Estados e ao Distrito Federal;siconfi-cor_DO3.3.30.00.00.00;1239269,13
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.30.41.00 - Contribuições;siconfi-cor_DO3.3.30.41.00.00;1239269,13
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos;siconfi-cor_DO3.3.50.00.00.00;7624514,31
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos;siconfi-cor_DO3.3.60.00.00.00;879797,3
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.3.90.00.00.00;344613054,07
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar;siconfi-cor_DO3.3.90.08.00.00;50581,21
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.14.00 - Diárias - Civil;siconfi-cor_DO3.3.90.14.00.00;106619,76
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.18.00 - Auxílio Financeiro a Estudantes;siconfi-cor_DO3.3.90.18.00.00;56000,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.30.00 - Material de Consumo;siconfi-cor_DO3.3.90.30.00.00;56183825,34
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras;siconfi-cor_DO3.3.90.31.00.00;2516581,24
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita;siconfi-cor_DO3.3.90.32.00.00;10243903,19
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.33.00 - Passagens e Despesas com Locomoção;siconfi-cor_DO3.3.90.33.00.00;143547,41
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física;siconfi-cor_DO3.3.90.36.00.00;13289543,94
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.37.00 - Locação de Mão-de-Obra;siconfi-cor_DO3.3.90.37.00.00;3206363,32
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO3.3.90.39.00.00;242247248,05
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.41.00 - Contribuições;siconfi-cor_DO3.3.90.41.00.00;94396,31
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.46.00 - Auxílio-Alimentação;siconfi-cor_DO3.3.90.46.00.00;1535364,81
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.47.00 - Obrigações Tributárias e Contributivas;siconfi-cor_DO3.3.90.47.00.00;11917207,54
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas;siconfi-cor_DO3.3.90.48.00.00;1786082,15
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.3.90.91.00.00;450531,69
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.3.90.92.00.00;161579,96
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.90.93.00 - Indenizações e Restituições;siconfi-cor_DO3.3.90.93.00.00;623678,15
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social;siconfi-cor_DI3.3.91.00.00.00;62600868,97
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.0.00.00.00 - Despesas de Capital;siconfi-cor_DO4.0.00.00.00.00;101725868,93
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.4.00.00.00 - Investimentos;siconfi-cor_DO4.4.00.00.00.00;92019077,82
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.4.20.00.00 - Transferências à União;siconfi-cor_DO4.4.20.00.00.00;2471753,32
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos;siconfi-cor_DO4.4.50.00.00.00;162592,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.4.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.4.90.00.00.00;87216464,2
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.4.90.30.00 - Material de Consumo;siconfi-cor_DO4.4.90.30.00.00;215133,83
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO4.4.90.39.00.00;23284896,32
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.4.90.51.00 - Obras e Instalações;siconfi-cor_DO4.4.90.51.00.00;23837099,85
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.4.90.51.99 - Demais Obras e Instalações;siconfi-cor_DO4.4.90.51.99.00;23837099,85
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.4.90.52.00 - Equipamentos e Material Permanente;siconfi-cor_DO4.4.90.52.00.00;15627722,45
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.4.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO4.4.90.92.00.00;3112,68
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.4.90.93.00 - Indenizações e Restituições;siconfi-cor_DO4.4.90.93.00.00;24248499,07
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.4.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social;siconfi-cor_DI4.4.91.00.00.00;2168268,3
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.5.00.00.00 - Inversões Financeiras;siconfi-cor_DO4.5.00.00.00.00;102360,76
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.5.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.5.90.00.00.00;102360,76
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.5.90.61.00 - Aquisição de Imóveis;siconfi-cor_DO4.5.90.61.00.00;102360,76
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.6.00.00.00 - Amortização da Dívida;siconfi-cor_DO4.6.00.00.00.00;9604430,35
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.6.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.6.90.00.00.00;9604430,35
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Empenhadas;4.6.90.71.00 - Principal da Dívida Contratual Resgatado;siconfi-cor_DO4.6.90.71.00.00;9604430,35
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;Total Geral da Despesa;siconfi-cor_TotalDespesas;949847792,81
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.0.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;868003263,67
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.00.00.00 - Pessoal e Encargos Sociais;siconfi-cor_DO3.1.00.00.00.00;467485055,69
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.1.90.00.00.00;413491613,55
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;siconfi-cor_DO3.1.90.01.00.00;38851741,04
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.90.03.00 - Pensões do RPPS e do Militar;siconfi-cor_DO3.1.90.03.00.00;3960770,88
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.90.04.00 - Contratação por Tempo Determinado;siconfi-cor_DO3.1.90.04.00.00;5604917,55
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil;siconfi-cor_DO3.1.90.11.00.00;327911923,81
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.90.13.00 - Obrigações Patronais;siconfi-cor_DO3.1.90.13.00.00;17812491,51
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.90.13.99 - Outras Obrigações Patronais;siconfi-cor_DO3.1.90.13.99.00;17812491,51
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.1.90.91.00.00;10087879,05
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.1.90.92.00.00;117240,18
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.90.94.00 - Indenizações e Restituições Trabalhistas;siconfi-cor_DO3.1.90.94.00.00;8161760,36
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.90.96.00 - Ressarcimento de Despesas de Pessoal Requisitado;siconfi-cor_DO3.1.90.96.00.00;982889,17
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social;siconfi-cor_DI3.1.91.00.00.00;53993442,14
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.91.13.00 - Contribuições Patronais;siconfi-cor_DI3.1.91.13.00.00;53988839,27
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária;siconfi-cor_DI3.1.91.13.99.00;53988839,27
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.1.91.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DI3.1.91.92.00.00;4602,87
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.2.00.00.00 - Juros e Encargos da Dívida;siconfi-cor_DO3.2.00.00.00.00;6450139,08
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.2.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.2.90.00.00.00;6450139,08
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.2.90.21.00 - Juros sobre a Dívida por Contrato;siconfi-cor_DO3.2.90.21.00.00;5278668,14
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.2.90.22.00 - Outros Encargos sobre a Dívida por Contrato;siconfi-cor_DO3.2.90.22.00.00;1171470,94
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.00.00.00 - Outras Despesas Correntes;siconfi-cor_DO3.3.00.00.00.00;394068068,9
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.20.00.00 - Transferências à União;siconfi-cor_DO3.3.20.00.00.00;685632,61
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.30.00.00 - Transferências a Estados e ao Distrito Federal;siconfi-cor_DO3.3.30.00.00.00;1239269,13
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.30.41.00 - Contribuições;siconfi-cor_DO3.3.30.41.00.00;1239269,13
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos;siconfi-cor_DO3.3.50.00.00.00;7624514,31
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos;siconfi-cor_DO3.3.60.00.00.00;842797,3
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.3.90.00.00.00;328346543,5
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar;siconfi-cor_DO3.3.90.08.00.00;50581,21
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.14.00 - Diárias - Civil;siconfi-cor_DO3.3.90.14.00.00;106619,76
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.18.00 - Auxílio Financeiro a Estudantes;siconfi-cor_DO3.3.90.18.00.00;56000,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.30.00 - Material de Consumo;siconfi-cor_DO3.3.90.30.00.00;48986176,67
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras;siconfi-cor_DO3.3.90.31.00.00;2481781,96
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita;siconfi-cor_DO3.3.90.32.00.00;6912364,33
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.33.00 - Passagens e Despesas com Locomoção;siconfi-cor_DO3.3.90.33.00.00;143547,41
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física;siconfi-cor_DO3.3.90.36.00.00;12518280,85
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.37.00 - Locação de Mão-de-Obra;siconfi-cor_DO3.3.90.37.00.00;3186599,84
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO3.3.90.39.00.00;237874619,19
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.41.00 - Contribuições;siconfi-cor_DO3.3.90.41.00.00;94396,31
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.46.00 - Auxílio-Alimentação;siconfi-cor_DO3.3.90.46.00.00;1535364,81
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.47.00 - Obrigações Tributárias e Contributivas;siconfi-cor_DO3.3.90.47.00.00;11378339,21
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas;siconfi-cor_DO3.3.90.48.00.00;1786082,15
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.3.90.91.00.00;450531,69
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.3.90.92.00.00;161579,96
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.90.93.00 - Indenizações e Restituições;siconfi-cor_DO3.3.90.93.00.00;623678,15
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social;siconfi-cor_DI3.3.91.00.00.00;55329312,05
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.0.00.00.00 - Despesas de Capital;siconfi-cor_DO4.0.00.00.00.00;81844529,14
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.4.00.00.00 - Investimentos;siconfi-cor_DO4.4.00.00.00.00;72137738,03
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.4.20.00.00 - Transferências à União;siconfi-cor_DO4.4.20.00.00.00;2471753,32
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos;siconfi-cor_DO4.4.50.00.00.00;162592,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.4.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.4.90.00.00.00;69503392,71
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.4.90.30.00 - Material de Consumo;siconfi-cor_DO4.4.90.30.00.00;215133,83
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO4.4.90.39.00.00;23284896,32
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.4.90.51.00 - Obras e Instalações;siconfi-cor_DO4.4.90.51.00.00;12480618,38
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.4.90.51.99 - Demais Obras e Instalações;siconfi-cor_DO4.4.90.51.99.00;12480618,38
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.4.90.52.00 - Equipamentos e Material Permanente;siconfi-cor_DO4.4.90.52.00.00;9274245,11
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.4.90.93.00 - Indenizações e Restituições;siconfi-cor_DO4.4.90.93.00.00;24248499,07
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.5.00.00.00 - Inversões Financeiras;siconfi-cor_DO4.5.00.00.00.00;102360,76
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.5.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.5.90.00.00.00;102360,76
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.5.90.61.00 - Aquisição de Imóveis;siconfi-cor_DO4.5.90.61.00.00;102360,76
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.6.00.00.00 - Amortização da Dívida;siconfi-cor_DO4.6.00.00.00.00;9604430,35
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.6.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.6.90.00.00.00;9604430,35
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Liquidadas;4.6.90.71.00 - Principal da Dívida Contratual Resgatado;siconfi-cor_DO4.6.90.71.00.00;9604430,35
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Pagas;Total Geral da Despesa;siconfi-cor_TotalDespesas;948888602,98
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Pagas;3.0.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;867056307,28
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Pagas;3.1.00.00.00 - Pessoal e Encargos Sociais;siconfi-cor_DO3.1.00.00.00.00;467481019,3
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Pagas;3.1.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.1.90.00.00.00;413487577,16
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Pagas;3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;siconfi-cor_DO3.1.90.01.00.00;38851741,04
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Pagas;3.1.90.03.00 - Pensões do RPPS e do Militar;siconfi-cor_DO3.1.90.03.00.00;3960770,88
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Pagas;3.1.90.04.00 - Contratação por Tempo Determinado;siconfi-cor_DO3.1.90.04.00.00;5604917,55
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Pagas;3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil;siconfi-cor_DO3.1.90.11.00.00;327911923,81
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Pagas;3.1.90.13.00 - Obrigações Patronais;siconfi-cor_DO3.1.90.13.00.00;17811217,51
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Pagas;3.1.90.13.99 - Outras Obrigações Patronais;siconfi-cor_DO3.1.90.13.99.00;17811217,51
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Pagas;3.1.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.1.90.91.00.00;10087879,05
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Pagas;3.1.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.1.90.92.00.00;117240,18
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;Despesas Pagas;3.1.90.94.00 - Indenizações e Restituições Trabalhistas;siconfi-cor_DO3.1.90.94.00.00;8158997,97
