Ano;Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;Total Geral da Despesa;siconfi-cor_TotalDespesas;15066291275,1
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.0.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;13765239244,34
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.00.00.00 - Pessoal e Encargos Sociais;siconfi-cor_DO3.1.00.00.00.00;10426670770,64
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.1.90.00.00.00;8199491958,49
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;siconfi-cor_DO3.1.90.01.00.00;2834078972,57
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.03.00 - Pensões do RPPS e do Militar;siconfi-cor_DO3.1.90.03.00.00;416098473,2
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.04.00 - Contratação por Tempo Determinado;siconfi-cor_DO3.1.90.04.00.00;180313406,88
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.05.00 - Outros Benefícios Previdenciários do Servidor ou do Militar;siconfi-cor_DO3.1.90.05.00.00;23685853,14
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil;siconfi-cor_DO3.1.90.11.00.00;3600716509,75
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.12.00 - Vencimentos e Vantagens Fixas - Pessoal Militar;siconfi-cor_DO3.1.90.12.00.00;582021657,69
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.13.00 - Obrigações Patronais;siconfi-cor_DO3.1.90.13.00.00;147032796,57
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.13.01 - FGTS;siconfi-cor_DO3.1.90.13.01.00;152870,48
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.13.02 - Contribuições Previdenciárias - INSS;siconfi-cor_DO3.1.90.13.02.00;146708466,13
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.13.99 - Outras Obrigações Patronais;siconfi-cor_DO3.1.90.13.99.00;171459,96
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil;siconfi-cor_DO3.1.90.16.00.00;128825967,9
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.17.00 - Outras Despesas Variáveis - Pessoal Militar;siconfi-cor_DO3.1.90.17.00.00;1052187,32
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.1.90.91.00.00;176343915,36
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.1.90.92.00.00;38600326,23
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.94.00 - Indenizações e Restituições Trabalhistas;siconfi-cor_DO3.1.90.94.00.00;67581354,93
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.90.96.00 - Ressarcimento de Despesas de Pessoal Requisitado;siconfi-cor_DO3.1.90.96.00.00;3140536,95
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social;siconfi-cor_DI3.1.91.00.00.00;2227178812,15
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.91.13.00 - Contribuições Patronais;siconfi-cor_DI3.1.91.13.00.00;2224090639,85
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária;siconfi-cor_DI3.1.91.13.99.00;2224090639,85
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.1.91.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DI3.1.91.92.00.00;3088172,3
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.2.00.00.00 - Juros e Encargos da Dívida;siconfi-cor_DO3.2.00.00.00.00;356839296,1
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.2.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.2.90.00.00.00;356839296,1
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.2.90.21.00 - Juros sobre a Dívida por Contrato;siconfi-cor_DO3.2.90.21.00.00;347998404,35
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.2.90.22.00 - Outros Encargos sobre a Dívida por Contrato;siconfi-cor_DO3.2.90.22.00.00;8840891,75
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.00.00.00 - Outras Despesas Correntes;siconfi-cor_DO3.3.00.00.00.00;2981729177,6
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.30.00.00 - Transferências a Estados e ao Distrito Federal;siconfi-cor_DO3.3.30.00.00.00;128546,25
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.30.41.00 - Contribuições;siconfi-cor_DO3.3.30.41.00.00;128546,25
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.40.00.00 - Transferências a Municípios;siconfi-cor_DO3.3.40.00.00.00;185342021,31
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.40.41.00 - Contribuições;siconfi-cor_DO3.3.40.41.00.00;17342021,31
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.40.81.00 - Distribuição Constitucional ou Legal de Receitas;siconfi-cor_DO3.3.40.81.00.00;168000000,00
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.41.00.00 - Transferências a Municípios - Fundo a Fundo;siconfi-cor_DO3.3.41.00.00.00;255085403,55
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos;siconfi-cor_DO3.3.50.00.00.00;134956128,93
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.71.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio;siconfi-cor_DO3.3.71.00.00.00;237500,00
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.80.00.00 - Transferências ao Exterior;siconfi-cor_DO3.3.80.00.00.00;739110,02
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.3.90.00.00.00;2305766955,33
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar;siconfi-cor_DO3.3.90.08.00.00;48387072,63
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.14.00 - Diárias - Civil;siconfi-cor_DO3.3.90.14.00.00;17159002,8
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.15.00 - Diárias - Militar;siconfi-cor_DO3.3.90.15.00.00;4202537,14
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.18.00 - Auxílio Financeiro a Estudantes;siconfi-cor_DO3.3.90.18.00.00;8818849,4
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.19.00 - Auxílio-Fardamento;siconfi-cor_DO3.3.90.19.00.00;65355,61
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.20.00 - Auxílio Financeiro a Pesquisadores;siconfi-cor_DO3.3.90.20.00.00;1292052,75
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.30.00 - Material de Consumo;siconfi-cor_DO3.3.90.30.00.00;162219532,68
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras;siconfi-cor_DO3.3.90.31.00.00;578988,79
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita;siconfi-cor_DO3.3.90.32.00.00;82288828,7
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.33.00 - Passagens e Despesas com Locomoção;siconfi-cor_DO3.3.90.33.00.00;22775043,81
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.35.00 - Serviços de Consultoria;siconfi-cor_DO3.3.90.35.00.00;1877738,16
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física;siconfi-cor_DO3.3.90.36.00.00;31962672,62
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.37.00 - Locação de Mão-de-Obra;siconfi-cor_DO3.3.90.37.00.00;132347895,72
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO3.3.90.39.00.00;916381579,19
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica;siconfi-cor_DO3.3.90.40.00.00;211105836,37
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.46.00 - Auxílio-Alimentação;siconfi-cor_DO3.3.90.46.00.00;111774133,11
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.47.00 - Obrigações Tributárias e Contributivas;siconfi-cor_DO3.3.90.47.00.00;97677531,7
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas;siconfi-cor_DO3.3.90.48.00.00;100198441,48
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.49.00 - Auxílio-Transporte;siconfi-cor_DO3.3.90.49.00.00;6242752,51
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.3.90.91.00.00;51553766,68
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.3.90.92.00.00;73257063,69
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.93.00 - Indenizações e Restituições;siconfi-cor_DO3.3.90.93.00.00;222968211,88
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.90.98.00 - Compensações ao RGPS;siconfi-cor_DO3.3.90.98.00.00;632067,91
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social;siconfi-cor_DO3.3.91.00.00.00;99473512,21
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.0.00.00.00 - Despesas de Capital;siconfi-cor_DO4.0.00.00.00.00;1301052030,76
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.00.00.00 - Investimentos;siconfi-cor_DO4.4.00.00.00.00;1068213335,76
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.20.00.00 - Transferências à União;siconfi-cor_DO4.4.20.00.00.00;33739,99
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.40.00.00 - Transferências a Municípios;siconfi-cor_DO4.4.40.00.00.00;57628690,01
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos;siconfi-cor_DO4.4.50.00.00.00;5258783,45
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.4.90.00.00.00;1005292122,31
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.90.20.00 - Auxílio Financeiro a Pesquisadores;siconfi-cor_DO4.4.90.20.00.00;2723571,68
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.90.30.00 - Material de Consumo;siconfi-cor_DO4.4.90.30.00.00;15490,00
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO4.4.90.39.00.00;47425792,98
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.90.51.00 - Obras e Instalações;siconfi-cor_DO4.4.90.51.00.00;702177220,92
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.90.51.91 - Obras em Andamento;siconfi-cor_DO4.4.90.51.91.00;5140441,08
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.90.51.99 - Demais Obras e Instalações;siconfi-cor_DO4.4.90.51.99.00;697036779,84
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.90.52.00 - Equipamentos e Material Permanente;siconfi-cor_DO4.4.90.52.00.00;64913592,21
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO4.4.90.92.00.00;19206122,12
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.90.93.00 - Indenizações e Restituições;siconfi-cor_DO4.4.90.93.00.00;21330042,49
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.4.90.99.00 - A Classificar;siconfi-cor_DO4.4.90.99.00.00;147500289,91
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.6.00.00.00 - Amortização da Dívida;siconfi-cor_DO4.6.00.00.00.00;232838695,00
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.6.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.6.90.00.00.00;232838695,00
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Empenhadas;4.6.90.71.00 - Principal da Dívida Contratual Resgatado;siconfi-cor_DO4.6.90.71.00.00;232838695,00
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;Total Geral da Despesa;siconfi-cor_TotalDespesas;14721240670,67
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.0.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;13576701473,33
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.00.00.00 - Pessoal e Encargos Sociais;siconfi-cor_DO3.1.00.00.00.00;10424613807,02
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.1.90.00.00.00;8197434994,87
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;siconfi-cor_DO3.1.90.01.00.00;2834078972,57
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.03.00 - Pensões do RPPS e do Militar;siconfi-cor_DO3.1.90.03.00.00;416098473,2
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.04.00 - Contratação por Tempo Determinado;siconfi-cor_DO3.1.90.04.00.00;180313406,88
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.05.00 - Outros Benefícios Previdenciários do Servidor ou do Militar;siconfi-cor_DO3.1.90.05.00.00;23673073,59
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil;siconfi-cor_DO3.1.90.11.00.00;3598961737,84
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.12.00 - Vencimentos e Vantagens Fixas - Pessoal Militar;siconfi-cor_DO3.1.90.12.00.00;581948604,61
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.13.00 - Obrigações Patronais;siconfi-cor_DO3.1.90.13.00.00;147031510,63
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.13.01 - FGTS;siconfi-cor_DO3.1.90.13.01.00;152661,55
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.13.02 - Contribuições Previdenciárias - INSS;siconfi-cor_DO3.1.90.13.02.00;146707389,12
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.13.99 - Outras Obrigações Patronais;siconfi-cor_DO3.1.90.13.99.00;171459,96
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil;siconfi-cor_DO3.1.90.16.00.00;128637482,19
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.17.00 - Outras Despesas Variáveis - Pessoal Militar;siconfi-cor_DO3.1.90.17.00.00;1052187,32
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.1.90.91.00.00;176343915,36
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.1.90.92.00.00;38600326,23
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.94.00 - Indenizações e Restituições Trabalhistas;siconfi-cor_DO3.1.90.94.00.00;67581354,93
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.90.96.00 - Ressarcimento de Despesas de Pessoal Requisitado;siconfi-cor_DO3.1.90.96.00.00;3113949,52
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social;siconfi-cor_DI3.1.91.00.00.00;2227178812,15
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.91.13.00 - Contribuições Patronais;siconfi-cor_DI3.1.91.13.00.00;2224090639,85
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária;siconfi-cor_DI3.1.91.13.99.00;2224090639,85
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.1.91.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DI3.1.91.92.00.00;3088172,3
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.2.00.00.00 - Juros e Encargos da Dívida;siconfi-cor_DO3.2.00.00.00.00;356839296,1
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.2.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.2.90.00.00.00;356839296,1
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.2.90.21.00 - Juros sobre a Dívida por Contrato;siconfi-cor_DO3.2.90.21.00.00;347998404,35
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.2.90.22.00 - Outros Encargos sobre a Dívida por Contrato;siconfi-cor_DO3.2.90.22.00.00;8840891,75
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.00.00.00 - Outras Despesas Correntes;siconfi-cor_DO3.3.00.00.00.00;2795248370,21
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.30.00.00 - Transferências a Estados e ao Distrito Federal;siconfi-cor_DO3.3.30.00.00.00;128546,25
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.30.41.00 - Contribuições;siconfi-cor_DO3.3.30.41.00.00;128546,25
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.40.00.00 - Transferências a Municípios;siconfi-cor_DO3.3.40.00.00.00;183554714,43
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.40.41.00 - Contribuições;siconfi-cor_DO3.3.40.41.00.00;15554714,43
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.40.81.00 - Distribuição Constitucional ou Legal de Receitas;siconfi-cor_DO3.3.40.81.00.00;168000000,00
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.41.00.00 - Transferências a Municípios - Fundo a Fundo;siconfi-cor_DO3.3.41.00.00.00;231649843,88
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos;siconfi-cor_DO3.3.50.00.00.00;123385655,14
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.71.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio;siconfi-cor_DO3.3.71.00.00.00;237500,00
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.80.00.00 - Transferências ao Exterior;siconfi-cor_DO3.3.80.00.00.00;739110,02
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.3.90.00.00.00;2156083708,28
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar;siconfi-cor_DO3.3.90.08.00.00;48378422,58
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.14.00 - Diárias - Civil;siconfi-cor_DO3.3.90.14.00.00;17123316,01
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.15.00 - Diárias - Militar;siconfi-cor_DO3.3.90.15.00.00;4202537,14
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.18.00 - Auxílio Financeiro a Estudantes;siconfi-cor_DO3.3.90.18.00.00;8720907,6
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.19.00 - Auxílio-Fardamento;siconfi-cor_DO3.3.90.19.00.00;65355,61
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.20.00 - Auxílio Financeiro a Pesquisadores;siconfi-cor_DO3.3.90.20.00.00;1292052,75
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.30.00 - Material de Consumo;siconfi-cor_DO3.3.90.30.00.00;125209349,4
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras;siconfi-cor_DO3.3.90.31.00.00;545968,99
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita;siconfi-cor_DO3.3.90.32.00.00;66958806,07
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.33.00 - Passagens e Despesas com Locomoção;siconfi-cor_DO3.3.90.33.00.00;21104180,83
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.35.00 - Serviços de Consultoria;siconfi-cor_DO3.3.90.35.00.00;1768905,7
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física;siconfi-cor_DO3.3.90.36.00.00;30611238,11
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.37.00 - Locação de Mão-de-Obra;siconfi-cor_DO3.3.90.37.00.00;120555220,01
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO3.3.90.39.00.00;871565218,78
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica;siconfi-cor_DO3.3.90.40.00.00;198695629,24
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.46.00 - Auxílio-Alimentação;siconfi-cor_DO3.3.90.46.00.00;111774133,11
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.47.00 - Obrigações Tributárias e Contributivas;siconfi-cor_DO3.3.90.47.00.00;97564048,28
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas;siconfi-cor_DO3.3.90.48.00.00;100188363,38
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.49.00 - Auxílio-Transporte;siconfi-cor_DO3.3.90.49.00.00;6077264,4
2019;Governo do Estado do Mato Grosso do Sul;50;MS;2748023;Despesas Liquidadas;3.3.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.3.90.91.00.00;42912763,97
