Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;Total Geral da Despesa;siconfi-cor_TotalDespesas;9116353616,24
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.0.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;7863382161,45
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.00.00.00 - Pessoal e Encargos Sociais;siconfi-cor_DO3.1.00.00.00.00;3238974064,59
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.1.90.00.00.00;2863229113,28
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.01.00 - Aposentadorias, Reserva Remunerada e Reformas;siconfi-cor_DO3.1.90.01.00.00;442232750,61
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.03.00 - Pensões;siconfi-cor_DO3.1.90.03.00.00;127606478,63
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.04.00 - Contratação por Tempo Determinado;siconfi-cor_DO3.1.90.04.00.00;221665732,8
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.07.00 - Contribuição a Entidades Fechadas de Previdência;siconfi-cor_DO3.1.90.07.00.00;90329,3
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil;siconfi-cor_DO3.1.90.11.00.00;1889906919,46
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.13.00 - Obrigações Patronais;siconfi-cor_DO3.1.90.13.00.00;58183559,99
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.13.01 - FGTS;siconfi-cor_DO3.1.90.13.01.00;3895015,94
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.13.02 - Contribuições Previdenciárias - INSS;siconfi-cor_DO3.1.90.13.02.00;54121401,36
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.13.18 - Contribuição para o PIS/PASEP s/ folha Pagto.;siconfi-cor_DO3.1.90.13.18.00;167142,69
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil;siconfi-cor_DO3.1.90.16.00.00;91364498,53
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.1.90.91.00.00;1037694,37
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.1.90.92.00.00;4703556,02
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.94.00 - Indenizações e Restituições Trabalhistas;siconfi-cor_DO3.1.90.94.00.00;225063,39
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.96.00 - Ressarcimento de Despesas de Pessoal Requisitado;siconfi-cor_DO3.1.90.96.00.00;8150230,51
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;Despesas Empenhadas;3.1.90.99.00 - A Classificar;siconfi-cor_DO3.1.90.99.00.00;18062299,67
