Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;Total Geral da Despesa;siconfi-cor_TotalDespesas;1808280866,32
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.0.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;1648982477,68
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.00.00.00 - Pessoal e Encargos Sociais;siconfi-cor_DO3.1.00.00.00.00;978278926,44
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.1.90.00.00.00;911882136,06
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;siconfi-cor_DO3.1.90.01.00.00;104084093,17
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.03.00 - Pensões do RPPS e do Militar;siconfi-cor_DO3.1.90.03.00.00;23897615,3
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.04.00 - Contratação por Tempo Determinado;siconfi-cor_DO3.1.90.04.00.00;21663476,4
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.05.00 - Outros Benefícios Previdenciários do Servidor ou do Militar;siconfi-cor_DO3.1.90.05.00.00;289331,07
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil;siconfi-cor_DO3.1.90.11.00.00;704963518,96
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.13.00 - Obrigações Patronais;siconfi-cor_DO3.1.90.13.00.00;25687495,88
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.13.01 - FGTS;siconfi-cor_DO3.1.90.13.01.00;2887080,84
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.13.02 - Contribuições Previdenciárias - INSS;siconfi-cor_DO3.1.90.13.02.00;22078313,26
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.13.40 - Encargos de pessoal requisitado de outros Entes;siconfi-cor_DO3.1.90.13.40.00;622797,38
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.13.99 - Outras Obrigações Patronais;siconfi-cor_DO3.1.90.13.99.00;99304,4
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil;siconfi-cor_DO3.1.90.16.00.00;10933461,35
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.1.90.91.00.00;1010614,79
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.1.90.92.00.00;10743269,42
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.94.00 - Indenizações e Restituições Trabalhistas;siconfi-cor_DO3.1.90.94.00.00;8067739,56
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;Despesas Empenhadas;3.1.90.96.00 - Ressarcimento de Despesas de Pessoal Requisitado;siconfi-cor_DO3.1.90.96.00.00;541520,16
